3505	0.03342
3510	0.03391
3515	0.03262
3520	0.03445
3525	0.03253
3530	0.03172
3535	0.02699
3540	0.02581
3545	0.02732
3550	0.03021
3555	0.026
3560	0.03103
3565	0.03124
3570	0.02403
3575	0.02495
3580	0.02945
3585	0.02654
3590	0.0274
3595	0.02807
3600	0.02983
3605	0.03015
3610	0.02763
3615	0.02765
3620	0.03395
3625	0.02997
3630	0.02918
3635	0.03023
3640	0.03374
3645	0.03119
3650	0.02983
3655	0.0324
3660	0.03225
3665	0.03034
3670	0.02341
3675	0.01433
3680	0.02476
3685	0.02808
3690	0.02888
3695	0.03023
3700	0.0325
3705	0.03222
3710	0.02805
3715	0.02767
3720	0.03117
3725	0.03218
3730	0.02792
3735	0.02589
3740	0.02672
3745	0.03124
3750	0.02813
3755	0.02726
3760	0.02691
3765	0.02599
3770	0.02778
3775	0.02759
3780	0.02922
3785	0.02693
3790	0.02374
3795	0.02718
3800	0.03025
3805	0.02859
3810	0.02537
3815	0.02389
3820	0.02978
3825	0.02936
3830	0.02967
3835	0.02382
3840	0.02783
3845	0.02726
3850	0.02744
3855	0.02648
3860	0.02492
3865	0.02528
3870	0.023
3875	0.02116
3880	0.02047
3885	0.02124
3890	0.02162
3895	0.02351
3900	0.02496
3905	0.02499
3910	0.02253
3915	0.02209
3920	0.02199
3925	0.02172
3930	0.02237
3935	0.02337
3940	0.02355
3945	0.02402
3950	0.02433
3955	0.02465
3960	0.02478
3965	0.02499
3970	0.02462
3975	0.0241
3980	0.02374
3985	0.02392
3990	0.02375
3995	0.02326
4000	0.02295
